,Data,Potwierdzone,aktywne,zgony,wyleczeni,województwo
1164,2020-04-13,238,221,2,15,podlaskie
1165,2020-04-14,246,229,2,15,podlaskie
1166,2020-04-15,259,231,2,26,podlaskie
1167,2020-04-16,278,243,3,32,podlaskie
1168,2020-04-17,291,253,3,35,podlaskie
1169,2020-04-18,316,276,3,37,podlaskie
1170,2020-04-19,321,268,3,50,podlaskie
1171,2020-04-20,327,268,3,56,podlaskie
1172,2020-04-21,332,260,3,69,podlaskie
1173,2020-04-22,335,238,3,94,podlaskie
1174,2020-04-23,341,231,3,107,podlaskie
1175,2020-04-24,344,227,3,114,podlaskie
1176,2020-04-25,358,226,3,129,podlaskie
1177,2020-04-26,361,218,3,140,podlaskie
1178,2020-04-27,365,222,3,140,podlaskie
1179,2020-04-28,367,210,3,154,podlaskie
1180,2020-04-29,367,201,3,163,podlaskie
1181,2020-04-30,373,193,3,177,podlaskie
1182,2020-05-01,375,176,3,196,podlaskie
1183,2020-05-02,377,177,4,196,podlaskie
1184,2020-05-03,378,174,5,199,podlaskie
1185,2020-05-04,378,163,5,210,podlaskie
1186,2020-05-05,379,140,6,233,podlaskie
1187,2020-05-06,380,131,6,243,podlaskie
1188,2020-05-07,381,106,7,268,podlaskie
1189,2020-05-08,383,96,7,280,podlaskie
1190,2020-05-09,383,96,7,280,podlaskie
1191,2020-05-10,384,97,7,280,podlaskie
1192,2020-05-11,384,74,7,303,podlaskie
1193,2020-05-12,385,66,7,312,podlaskie
1194,2020-05-13,385,56,7,322,podlaskie
1195,2020-05-14,386,57,7,322,podlaskie
1196,2020-05-15,387,54,7,326,podlaskie
1197,2020-05-16,387,54,7,326,podlaskie
1198,2020-05-17,388,53,9,326,podlaskie
1199,2020-05-18,389,54,9,326,podlaskie
1200,2020-05-19,398,52,9,337,podlaskie
1201,2020-05-20,404,54,9,341,podlaskie
1202,2020-05-21,404,54,9,341,podlaskie
1203,2020-05-22,410,56,9,345,podlaskie
1204,2020-05-23,415,61,9,345,podlaskie
1205,2020-05-24,419,65,9,345,podlaskie
1206,2020-05-25,423,61,9,353,podlaskie
1207,2020-05-26,430,62,9,359,podlaskie
1208,2020-05-27,439,71,9,359,podlaskie
1209,2020-05-28,442,72,9,361,podlaskie
1210,2020-05-29,445,71,9,365,podlaskie
1211,2020-05-30,449,75,9,365,podlaskie
1212,2020-05-31,450,76,9,365,podlaskie
1213,2020-06-01,458,84,9,365,podlaskie
1214,2020-06-02,463,80,9,374,podlaskie
1215,2020-06-03,473,90,9,374,podlaskie
1216,2020-06-04,485,93,9,383,podlaskie
1217,2020-06-05,493,101,9,383,podlaskie
1218,2020-06-06,497,105,9,383,podlaskie
1219,2020-06-07,518,126,9,383,podlaskie
1220,2020-06-08,524,132,9,383,podlaskie
1221,2020-06-09,539,140,9,390,podlaskie
1222,2020-06-10,550,151,9,390,podlaskie
1223,2020-06-11,559,160,9,390,podlaskie
1224,2020-06-12,576,177,9,390,podlaskie
1225,2020-06-13,585,175,9,401,podlaskie
1226,2020-06-14,608,198,9,401,podlaskie
1227,2020-06-15,621,211,9,401,podlaskie
1228,2020-06-16,628,215,9,404,podlaskie
1229,2020-06-17,646,230,9,407,podlaskie
1230,2020-06-18,659,243,9,407,podlaskie
1231,2020-06-19,673,245,10,418,podlaskie
1232,2020-06-20,688,260,10,418,podlaskie
1233,2020-06-21,703,275,10,418,podlaskie
1234,2020-06-22,726,298,10,418,podlaskie
1235,2020-06-23,736,291,10,435,podlaskie
1236,2020-06-24,749,304,10,435,podlaskie
1237,2020-06-25,763,315,10,438,podlaskie
1238,2020-06-26,778,321,10,447,podlaskie
1239,2020-06-27,787,324,10,453,podlaskie
1240,2020-06-28,806,343,10,453,podlaskie
1241,2020-06-29,823,360,10,453,podlaskie
1242,2020-06-30,843,379,10,454,podlaskie
1243,2020-07-01,848,377,10,461,podlaskie
1244,2020-07-02,854,376,10,468,podlaskie
1245,2020-07-03,861,350,10,501,podlaskie
1246,2020-07-04,874,344,10,520,podlaskie
1247,2020-07-05,876,346,10,520,podlaskie
1248,2020-07-06,880,350,10,520,podlaskie
1249,2020-07-07,882,352,10,520,podlaskie
1250,2020-07-08,889,277,10,602,podlaskie
1251,2020-07-09,895,260,10,625,podlaskie
1252,2020-07-10,897,256,10,631,podlaskie
1253,2020-07-11,899,237,10,652,podlaskie
1254,2020-07-12,902,240,10,652,podlaskie
1255,2020-07-13,902,228,10,664,podlaskie
1256,2020-07-14,903,189,10,704,podlaskie
1257,2020-07-15,904,174,10,720,podlaskie
1258,2020-07-16,904,145,10,749,podlaskie
1259,2020-07-17,908,142,10,756,podlaskie
1260,2020-07-18,911,137,10,764,podlaskie
1261,2020-07-19,911,137,10,764,podlaskie
1262,2020-07-20,915,141,10,764,podlaskie
1263,2020-03-14,2,0,0,0,pomorskie
1264,2020-03-15,2,0,0,0,pomorskie
1265,2020-03-16,2,0,0,0,pomorskie
1266,2020-03-17,8,0,0,0,pomorskie
1267,2020-03-18,9,0,0,0,pomorskie
1268,2020-03-19,9,0,0,0,pomorskie
1269,2020-03-20,10,0,0,0,pomorskie
1270,2020-03-21,11,0,0,0,pomorskie
1271,2020-03-22,17,0,0,0,pomorskie
1272,2020-03-23,17,0,0,0,pomorskie
1273,2020-03-24,22,0,0,0,pomorskie
1274,2020-03-25,22,0,0,0,pomorskie
1275,2020-03-26,27,0,0,0,pomorskie
1276,2020-03-27,32,0,0,0,pomorskie
1277,2020-03-28,35,0,0,0,pomorskie
1278,2020-03-29,45,0,0,0,pomorskie
1279,2020-03-30,48,0,0,0,pomorskie
1280,2020-03-31,52,0,0,0,pomorskie
1281,2020-04-01,56,0,0,0,pomorskie
1282,2020-04-02,68,0,0,0,pomorskie
1283,2020-04-03,75,0,0,0,pomorskie
1284,2020-04-04,104,0,0,0,pomorskie
1285,2020-04-05,117,0,0,0,pomorskie
1286,2020-04-06,125,123,0,2,pomorskie
1287,2020-04-07,135,131,0,4,pomorskie
1288,2020-04-08,143,137,1,5,pomorskie
1289,2020-04-09,153,147,1,5,pomorskie
1290,2020-04-10,157,148,1,8,pomorskie
1291,2020-04-11,163,153,1,9,pomorskie
1292,2020-04-12,171,159,1,11,pomorskie
1293,2020-04-13,175,161,1,13,pomorskie
1294,2020-04-14,175,158,1,16,pomorskie
1295,2020-04-15,179,157,1,21,pomorskie
1296,2020-04-16,181,154,2,25,pomorskie
1297,2020-04-17,185,155,2,28,pomorskie
1298,2020-04-18,207,173,2,32,pomorskie
1299,2020-04-19,209,168,2,39,pomorskie
1300,2020-04-20,215,166,2,47,pomorskie
1301,2020-04-21,219,158,2,59,pomorskie
1302,2020-04-22,231,166,3,62,pomorskie
1303,2020-04-23,243,169,3,71,pomorskie
1304,2020-04-24,257,173,3,81,pomorskie
1305,2020-04-25,296,204,3,89,pomorskie
1306,2020-04-26,346,251,3,92,pomorskie
1307,2020-04-27,357,247,5,105,pomorskie
1308,2020-04-28,394,271,8,115,pomorskie
1309,2020-04-29,424,292,10,122,pomorskie
1310,2020-04-30,428,294,11,123,pomorskie
1311,2020-05-01,434,299,12,123,pomorskie
1312,2020-05-02,440,289,14,137,pomorskie
1313,2020-05-03,444,292,15,137,pomorskie
1314,2020-05-04,444,284,18,142,pomorskie
1315,2020-05-05,451,286,19,146,pomorskie
1316,2020-05-06,460,293,21,146,pomorskie
1317,2020-05-07,468,290,22,156,pomorskie
1318,2020-05-08,477,293,23,161,pomorskie
1319,2020-05-09,478,272,24,182,pomorskie
1320,2020-05-10,481,267,26,188,pomorskie
1321,2020-05-11,485,256,27,202,pomorskie
1322,2020-05-12,489,241,28,220,pomorskie
1323,2020-05-13,491,235,28,228,pomorskie
1324,2020-05-14,492,207,28,257,pomorskie
1325,2020-05-15,493,195,28,270,pomorskie
1326,2020-05-16,500,193,28,279,pomorskie
1327,2020-05-17,502,189,28,285,pomorskie
1328,2020-05-18,502,170,28,304,pomorskie
1329,2020-05-19,503,157,29,317,pomorskie
1330,2020-05-20,508,144,29,335,pomorskie
1331,2020-05-21,513,138,29,346,pomorskie
1332,2020-05-22,517,136,29,352,pomorskie
1333,2020-05-23,527,140,30,357,pomorskie
1334,2020-05-24,533,142,30,361,pomorskie
1335,2020-05-25,540,142,30,368,pomorskie
1336,2020-05-26,542,135,32,375,pomorskie
1337,2020-05-27,546,132,33,381,pomorskie
1338,2020-05-28,548,125,33,390,pomorskie
1339,2020-05-29,552,126,34,392,pomorskie
1340,2020-05-30,552,118,35,399,pomorskie
1341,2020-05-31,553,114,35,404,pomorskie
1342,2020-06-01,558,116,35,407,pomorskie
1343,2020-06-02,559,110,35,414,pomorskie
1344,2020-06-03,559,100,35,424,pomorskie
1345,2020-06-04,560,98,35,427,pomorskie
1346,2020-06-05,564,95,36,433,pomorskie
1347,2020-06-06,568,90,36,442,pomorskie
1348,2020-06-07,569,89,36,444,pomorskie
1349,2020-06-08,569,86,37,446,pomorskie
1350,2020-06-09,574,83,37,454,pomorskie
1351,2020-06-10,579,84,37,458,pomorskie
1352,2020-06-11,579,81,37,461,pomorskie
1353,2020-06-12,581,76,37,468,pomorskie
1354,2020-06-13,587,79,37,471,pomorskie
1355,2020-06-14,588,75,37,476,pomorskie
1356,2020-06-15,588,72,38,478,pomorskie
1357,2020-06-16,590,68,38,484,pomorskie
1358,2020-06-17,596,66,38,492,pomorskie
1359,2020-06-18,599,63,38,498,pomorskie
1360,2020-06-19,601,61,38,502,pomorskie
1361,2020-06-20,603,62,38,503,pomorskie
1362,2020-06-21,615,73,38,504,pomorskie
1363,2020-06-22,617,65,38,514,pomorskie
1364,2020-06-23,636,84,38,514,pomorskie
1365,2020-06-24,643,90,38,515,pomorskie
1366,2020-06-25,646,91,38,517,pomorskie
1367,2020-06-26,649,91,38,520,pomorskie
1368,2020-06-27,653,93,38,522,pomorskie
1369,2020-06-28,657,96,38,523,pomorskie
1370,2020-06-29,666,105,38,523,pomorskie
1371,2020-06-30,667,101,38,528,pomorskie
1372,2020-07-01,667,99,38,530,pomorskie
1373,2020-07-02,677,107,38,532,pomorskie
1374,2020-07-03,681,109,38,534,pomorskie
1375,2020-07-04,685,110,38,537,pomorskie
1376,2020-07-05,687,101,38,548,pomorskie
1377,2020-07-06,688,98,38,552,pomorskie
1378,2020-07-07,690,94,38,558,pomorskie
1379,2020-07-08,693,96,38,559,pomorskie
1380,2020-07-09,693,91,38,564,pomorskie
1381,2020-07-10,702,93,38,571,pomorskie
1382,2020-07-11,706,93,38,575,pomorskie
1383,2020-07-12,711,93,38,580,pomorskie
1384,2020-07-13,713,83,38,592,pomorskie
1385,2020-07-14,715,83,38,594,pomorskie
1386,2020-07-15,715,72,38,605,pomorskie
1387,2020-07-16,718,72,38,608,pomorskie
1388,2020-07-17,726,77,38,611,pomorskie
1389,2020-07-18,741,84,39,618,pomorskie
1390,2020-07-19,745,87,39,619,pomorskie
1391,2020-07-20,746,84,39,623,pomorskie
1392,2020-03-14,12,0,0,0,śląskie
1393,2020-03-15,14,0,0,0,śląskie
1394,2020-03-16,18,0,0,0,śląskie
1395,2020-03-17,24,0,0,0,śląskie
1396,2020-03-18,30,0,0,0,śląskie
1397,2020-03-19,42,0,0,0,śląskie
1398,2020-03-20,43,0,0,0,śląskie
1399,2020-03-21,56,0,0,0,śląskie
1400,2020-03-22,66,0,0,0,śląskie
1401,2020-03-23,77,0,1,0,śląskie
1402,2020-03-24,87,0,2,0,śląskie
1403,2020-03-25,102,97,2,3,śląskie
1404,2020-03-26,127,121,2,4,śląskie
1405,2020-03-27,141,135,2,4,śląskie
1406,2020-03-28,165,159,2,4,śląskie
1407,2020-03-29,195,186,5,4,śląskie
1408,2020-03-30,209,198,7,4,śląskie
1409,2020-03-31,264,250,8,6,śląskie
1410,2020-04-01,272,257,9,6,śląskie
1411,2020-04-02,403,384,12,7,śląskie
1412,2020-04-03,431,408,15,8,śląskie
1413,2020-04-04,496,461,23,12,śląskie
1414,2020-04-05,537,502,23,12,śląskie
1415,2020-04-06,562,524,26,12,śląskie
1416,2020-04-07,601,557,32,12,śląskie
1417,2020-04-08,644,587,36,21,śląskie
1418,2020-04-09,695,633,38,24,śląskie
1419,2020-04-10,729,659,38,32,śląskie
1420,2020-04-11,781,704,43,34,śląskie
1421,2020-04-12,846,767,44,35,śląskie
1422,2020-04-13,879,793,47,39,śląskie
1423,2020-04-14,943,851,52,40,śląskie
1424,2020-04-15,988,887,58,43,śląskie
1425,2020-04-16,1070,962,63,45,śląskie
1426,2020-04-17,1219,1101,67,51,śląskie
1427,2020-04-18,1273,1146,69,58,śląskie
1428,2020-04-19,1443,1309,74,60,śląskie
1429,2020-04-20,1514,1375,74,65,śląskie
1430,2020-04-21,1568,1408,79,81,śląskie
1431,2020-04-22,1614,1438,83,93,śląskie
1432,2020-04-23,1649,1436,86,127,śląskie
1433,2020-04-24,1746,1526,89,131,śląskie
1434,2020-04-25,1813,1550,93,170,śląskie
1435,2020-04-26,1887,1583,94,210,śląskie
1436,2020-04-27,1929,1620,99,210,śląskie
1437,2020-04-28,2023,1608,105,310,śląskie
1438,2020-04-29,2182,1747,113,322,śląskie
1439,2020-04-30,2239,1725,118,396,śląskie
1440,2020-05-01,2380,1800,120,460,śląskie
1441,2020-05-02,2446,1810,122,514,śląskie
1442,2020-05-03,2576,1895,126,555,śląskie
1443,2020-05-04,2656,1928,129,599,śląskie
1444,2020-05-05,2790,2044,133,613,śląskie
1445,2020-05-06,2947,2143,138,666,śląskie
1446,2020-05-07,3063,2211,142,710,śląskie
1447,2020-05-08,3242,2371,146,725,śląskie
1448,2020-05-09,3395,2439,146,810,śląskie
1449,2020-05-10,3566,2539,150,877,śląskie
1450,2020-05-11,3779,2723,151,905,śląskie
1451,2020-05-12,4271,3179,157,935,śląskie
1452,2020-05-13,4399,3246,158,995,śląskie
1453,2020-05-14,4701,3506,166,1029,śląskie
1454,2020-05-15,4994,3760,173,1061,śląskie
1455,2020-05-16,5159,3896,175,1088,śląskie
1456,2020-05-17,5339,4057,178,1104,śląskie
1457,2020-05-18,5544,4194,179,1171,śląskie
1458,2020-05-19,5807,4429,181,1197,śląskie
1459,2020-05-20,6082,4666,182,1234,śląskie
1460,2020-05-21,6333,4888,186,1259,śląskie
1461,2020-05-22,6618,5112,187,1319,śląskie
1462,2020-05-23,6797,5264,189,1344,śląskie
1463,2020-05-24,6982,5397,191,1394,śląskie
1464,2020-05-25,7140,5519,192,1429,śląskie
1465,2020-05-26,7414,5712,194,1508,śląskie
1466,2020-05-27,7590,5841,195,1554,śląskie
1467,2020-05-28,7728,5912,201,1615,śląskie
1468,2020-05-29,7919,6033,204,1682,śląskie
1469,2020-05-30,8151,6166,206,1779,śląskie
1470,2020-05-31,8256,6175,208,1873,śląskie
1471,2020-06-01,8448,6298,211,1939,śląskie
1472,2020-06-02,8557,6320,217,2020,śląskie
1473,2020-06-03,8666,6353,224,2089,śląskie
1474,2020-06-04,8786,6428,225,2133,śląskie
1475,2020-06-05,8963,6506,235,2222,śląskie
1476,2020-06-06,9314,6790,238,2286,śląskie
1477,2020-06-07,9639,6982,241,2416,śląskie
1478,2020-06-08,9965,7256,241,2468,śląskie
1479,2020-06-09,10102,7270,252,2580,śląskie
1480,2020-06-10,10178,7293,253,2632,śląskie
1481,2020-06-11,10335,7450,253,2632,śląskie
1482,2020-06-12,10473,7528,255,2690,śląskie
1483,2020-06-13,10682,7623,260,2799,śląskie
1484,2020-06-14,10842,7667,265,2910,śląskie
1485,2020-06-15,11030,7750,268,3012,śląskie
1486,2020-06-16,11246,7741,272,3233,śląskie
1487,2020-06-17,11455,7724,276,3455,śląskie
1488,2020-06-18,11543,7557,281,3705,śląskie
1489,2020-06-19,11583,7290,288,4005,śląskie
1490,2020-06-20,11697,7055,288,4354,śląskie
1491,2020-06-21,11825,6883,288,4654,śląskie
1492,2020-06-22,11955,6610,291,5054,śląskie
1493,2020-06-23,12084,6402,294,5388,śląskie
1494,2020-06-24,12192,6114,301,5777,śląskie
1495,2020-06-25,12317,5830,308,6179,śląskie
1496,2020-06-26,12413,5505,317,6591,śląskie
1497,2020-06-27,12494,5179,317,6998,śląskie
1498,2020-06-28,12524,4959,319,7246,śląskie
1499,2020-06-29,12602,4812,324,7466,śląskie
1500,2020-06-30,12686,4578,329,7779,śląskie
1501,2020-07-01,12855,4603,332,7920,śląskie
1502,2020-07-02,13003,4595,334,8074,śląskie
1503,2020-07-03,13083,4525,339,8219,śląskie
1504,2020-07-04,13176,4485,340,8351,śląskie
1505,2020-07-05,13263,4378,341,8544,śląskie
1506,2020-07-06,13312,4276,342,8694,śląskie
1507,2020-07-07,13403,4203,344,8856,śląskie
1508,2020-07-08,13499,4079,349,9071,śląskie
1509,2020-07-09,13583,3958,351,9274,śląskie
1510,2020-07-10,13671,3823,354,9494,śląskie
1511,2020-07-11,13748,3719,355,9674,śląskie
1512,2020-07-12,13748,3719,355,9674,śląskie
1513,2020-07-13,13870,3411,359,10100,śląskie
1514,2020-07-14,13942,3262,365,10315,śląskie
1515,2020-07-15,14032,3156,366,10510,śląskie
1516,2020-07-16,14121,3037,369,10715,śląskie
1517,2020-07-17,14207,2906,370,10931,śląskie
1518,2020-07-18,14308,2749,370,11189,śląskie
1519,2020-07-19,14363,2569,373,11421,śląskie
1520,2020-07-20,14418,2429,373,11616,śląskie
1521,2020-03-21,6,0,0,0,świętokrzyskie
1522,2020-03-22,7,0,0,0,świętokrzyskie
1523,2020-03-23,8,0,0,0,świętokrzyskie
1524,2020-03-24,8,0,0,0,świętokrzyskie
1525,2020-03-25,12,0,1,0,świętokrzyskie
1526,2020-03-26,15,0,1,0,świętokrzyskie
1527,2020-03-27,18,0,1,0,świętokrzyskie
1528,2020-03-28,27,0,1,0,świętokrzyskie
1529,2020-03-29,34,0,1,0,świętokrzyskie
1530,2020-03-30,37,0,1,0,świętokrzyskie
1531,2020-03-31,49,0,1,0,świętokrzyskie
1532,2020-04-01,56,52,1,3,świętokrzyskie
1533,2020-04-02,62,58,1,3,świętokrzyskie
1534,2020-04-03,71,67,1,3,świętokrzyskie
1535,2020-04-04,81,77,1,3,świętokrzyskie
1536,2020-04-05,93,88,1,4,świętokrzyskie
1537,2020-04-06,103,98,1,4,świętokrzyskie
1538,2020-04-07,120,114,1,5,świętokrzyskie
1539,2020-04-08,127,120,2,5,świętokrzyskie
1540,2020-04-09,129,122,2,5,świętokrzyskie
1541,2020-04-10,136,128,2,6,świętokrzyskie
1542,2020-04-11,138,130,2,6,świętokrzyskie
1543,2020-04-12,141,133,2,6,świętokrzyskie
1544,2020-04-13,142,134,2,6,świętokrzyskie
1545,2020-04-14,154,145,2,7,świętokrzyskie
1546,2020-04-15,170,161,2,7,świętokrzyskie
1547,2020-04-16,175,165,3,7,świętokrzyskie
1548,2020-04-17,193,182,4,7,świętokrzyskie
1549,2020-04-18,203,192,4,7,świętokrzyskie
1550,2020-04-19,210,199,4,7,świętokrzyskie
1551,2020-04-20,227,216,4,7,świętokrzyskie
1552,2020-04-21,238,227,4,7,świętokrzyskie
1553,2020-04-22,247,236,4,7,świętokrzyskie
1554,2020-04-23,248,203,6,39,świętokrzyskie
1555,2020-04-24,253,208,6,39,świętokrzyskie
1556,2020-04-25,255,196,7,52,świętokrzyskie
1557,2020-04-26,258,196,7,55,świętokrzyskie
1558,2020-04-27,261,196,7,58,świętokrzyskie
1559,2020-04-28,264,198,8,58,świętokrzyskie
1560,2020-04-29,266,200,8,58,świętokrzyskie
1561,2020-04-30,270,183,8,79,świętokrzyskie
1562,2020-05-01,270,182,8,80,świętokrzyskie
1563,2020-05-02,271,159,8,104,świętokrzyskie
1564,2020-05-03,278,166,8,104,świętokrzyskie
1565,2020-05-04,282,155,8,119,świętokrzyskie
1566,2020-05-05,300,165,9,126,świętokrzyskie
1567,2020-05-06,300,131,10,159,świętokrzyskie
1568,2020-05-07,303,130,10,163,świętokrzyskie
1569,2020-05-08,312,126,11,175,świętokrzyskie
1570,2020-05-09,321,135,11,175,świętokrzyskie
1571,2020-05-10,325,131,12,182,świętokrzyskie
1572,2020-05-11,325,131,12,182,świętokrzyskie
1573,2020-05-12,328,131,13,184,świętokrzyskie
1574,2020-05-13,337,131,13,193,świętokrzyskie
1575,2020-05-14,337,129,14,194,świętokrzyskie
1576,2020-05-15,340,126,16,198,świętokrzyskie
1577,2020-05-16,341,120,17,204,świętokrzyskie
1578,2020-05-17,341,119,17,205,świętokrzyskie
1579,2020-05-18,352,122,18,212,świętokrzyskie
1580,2020-05-19,353,122,19,212,świętokrzyskie
1581,2020-05-20,357,113,20,224,świętokrzyskie
1582,2020-05-21,361,117,20,224,świętokrzyskie
1583,2020-05-22,366,112,20,234,świętokrzyskie
1584,2020-05-23,374,117,20,237,świętokrzyskie
1585,2020-05-24,382,123,20,239,świętokrzyskie
1586,2020-05-25,392,131,20,241,świętokrzyskie
1587,2020-05-26,399,134,21,244,świętokrzyskie
1588,2020-05-27,408,143,21,244,świętokrzyskie
1589,2020-05-28,432,164,21,247,świętokrzyskie
1590,2020-05-29,439,162,22,255,świętokrzyskie
1591,2020-05-30,473,195,22,256,świętokrzyskie
1592,2020-05-31,480,199,22,259,świętokrzyskie
1593,2020-06-01,486,205,22,259,świętokrzyskie
1594,2020-06-02,493,211,22,260,świętokrzyskie
1595,2020-06-03,502,217,22,263,świętokrzyskie
1596,2020-06-04,511,218,22,271,świętokrzyskie
1597,2020-06-05,512,212,22,278,świętokrzyskie
1598,2020-06-06,515,206,23,286,świętokrzyskie
1599,2020-06-07,515,206,23,286,świętokrzyskie
1600,2020-06-08,555,246,23,286,świętokrzyskie
1601,2020-06-09,569,250,24,295,świętokrzyskie
1602,2020-06-10,580,249,25,306,świętokrzyskie
1603,2020-06-11,585,241,25,319,świętokrzyskie
1604,2020-06-12,596,230,26,340,świętokrzyskie
1605,2020-06-13,598,220,26,352,świętokrzyskie
1606,2020-06-14,611,230,26,355,świętokrzyskie
1607,2020-06-15,625,244,26,355,świętokrzyskie
1608,2020-06-16,636,254,26,356,świętokrzyskie
1609,2020-06-17,658,257,27,374,świętokrzyskie
1610,2020-06-18,676,271,30,375,świętokrzyskie
1611,2020-06-19,687,280,30,377,świętokrzyskie
1612,2020-06-20,698,285,32,381,świętokrzyskie
1613,2020-06-21,704,288,32,384,świętokrzyskie
1614,2020-06-22,719,303,32,384,świętokrzyskie
1615,2020-06-23,721,301,34,386,świętokrzyskie
1616,2020-06-24,742,283,36,423,świętokrzyskie
1617,2020-06-25,750,280,36,434,świętokrzyskie
1618,2020-06-26,752,264,36,452,świętokrzyskie
1619,2020-06-27,766,274,37,455,świętokrzyskie
1620,2020-06-28,776,273,38,465,świętokrzyskie
1621,2020-06-29,790,287,38,465,świętokrzyskie
1622,2020-06-30,798,279,39,480,świętokrzyskie
1623,2020-07-01,802,264,40,498,świętokrzyskie
1624,2020-07-02,809,246,40,523,świętokrzyskie
1625,2020-07-03,822,250,40,532,świętokrzyskie
1626,2020-07-04,824,235,40,549,świętokrzyskie
1627,2020-07-05,829,214,40,575,świętokrzyskie
1628,2020-07-06,839,209,40,590,świętokrzyskie
1629,2020-07-07,843,208,40,595,świętokrzyskie
1630,2020-07-08,846,180,41,625,świętokrzyskie
1631,2020-07-09,851,173,41,637,świętokrzyskie
1632,2020-07-10,855,175,41,639,świętokrzyskie
1633,2020-07-11,855,161,41,653,świętokrzyskie
1634,2020-07-12,858,159,41,658,świętokrzyskie
1635,2020-07-13,861,159,42,660,świętokrzyskie
1636,2020-07-14,863,156,42,665,świętokrzyskie
1637,2020-07-15,866,146,42,678,świętokrzyskie
1638,2020-07-16,869,125,44,700,świętokrzyskie
1639,2020-07-17,879,125,44,710,świętokrzyskie
1640,2020-07-18,879,115,45,719,świętokrzyskie
1641,2020-07-19,885,121,45,719,świętokrzyskie
1642,2020-07-20,890,122,45,723,świętokrzyskie
1643,2020-03-06,1,0,0,0,warmińsko-mazurskie
1644,2020-03-07,2,0,0,0,warmińsko-mazurskie
1645,2020-03-08,2,0,0,0,warmińsko-mazurskie
1646,2020-03-09,2,0,0,0,warmińsko-mazurskie
1647,2020-03-10,2,0,0,0,warmińsko-mazurskie
1648,2020-03-11,4,0,0,0,warmińsko-mazurskie
1649,2020-03-12,4,0,0,0,warmińsko-mazurskie
1650,2020-03-13,4,0,0,0,warmińsko-mazurskie
1651,2020-03-14,4,0,0,0,warmińsko-mazurskie
1652,2020-03-15,5,0,0,0,warmińsko-mazurskie
1653,2020-03-16,5,0,0,0,warmińsko-mazurskie
1654,2020-03-17,7,0,0,0,warmińsko-mazurskie
1655,2020-03-18,8,0,0,0,warmińsko-mazurskie
1656,2020-03-19,12,0,0,0,warmińsko-mazurskie
1657,2020-03-20,12,0,0,0,warmińsko-mazurskie
1658,2020-03-21,16,0,0,0,warmińsko-mazurskie
1659,2020-03-22,22,0,0,0,warmińsko-mazurskie
1660,2020-03-23,22,0,0,0,warmińsko-mazurskie
1661,2020-03-24,29,0,0,0,warmińsko-mazurskie
1662,2020-03-25,33,0,0,0,warmińsko-mazurskie
1663,2020-03-26,36,35,0,1,warmińsko-mazurskie
1664,2020-03-27,44,43,0,1,warmińsko-mazurskie
1665,2020-03-28,46,45,0,1,warmińsko-mazurskie
1666,2020-03-29,56,55,0,1,warmińsko-mazurskie
1667,2020-03-30,57,56,0,1,warmińsko-mazurskie
1668,2020-03-31,58,56,0,2,warmińsko-mazurskie
1669,2020-04-01,61,59,0,2,warmińsko-mazurskie
1670,2020-04-02,66,64,0,2,warmińsko-mazurskie
1671,2020-04-03,72,70,0,2,warmińsko-mazurskie
1672,2020-04-04,78,75,1,2,warmińsko-mazurskie
1673,2020-04-05,80,74,1,5,warmińsko-mazurskie
1674,2020-04-06,83,77,1,5,warmińsko-mazurskie
1675,2020-04-07,87,76,1,10,warmińsko-mazurskie
1676,2020-04-08,92,80,1,11,warmińsko-mazurskie
1677,2020-04-09,95,76,1,18,warmińsko-mazurskie
1678,2020-04-10,110,91,1,18,warmińsko-mazurskie
1679,2020-04-11,111,89,1,21,warmińsko-mazurskie
1680,2020-04-12,122,99,1,22,warmińsko-mazurskie
1681,2020-04-13,122,99,1,22,warmińsko-mazurskie
1682,2020-04-14,122,98,1,23,warmińsko-mazurskie
1683,2020-04-15,125,96,1,28,warmińsko-mazurskie
1684,2020-04-16,129,94,1,34,warmińsko-mazurskie
1685,2020-04-17,139,103,1,35,warmińsko-mazurskie
1686,2020-04-18,139,101,1,37,warmińsko-mazurskie
1687,2020-04-19,142,101,1,40,warmińsko-mazurskie
1688,2020-04-20,143,91,1,51,warmińsko-mazurskie
1689,2020-04-21,143,89,1,53,warmińsko-mazurskie
1690,2020-04-22,143,87,1,55,warmińsko-mazurskie
1691,2020-04-23,143,86,1,56,warmińsko-mazurskie
1692,2020-04-24,144,81,1,62,warmińsko-mazurskie
1693,2020-04-25,144,74,1,69,warmińsko-mazurskie
1694,2020-04-26,144,70,1,73,warmińsko-mazurskie
1695,2020-04-27,144,60,1,83,warmińsko-mazurskie
1696,2020-04-28,144,57,1,86,warmińsko-mazurskie
1697,2020-04-29,144,50,1,93,warmińsko-mazurskie
1698,2020-04-30,146,47,1,98,warmińsko-mazurskie
1699,2020-05-01,146,46,1,99,warmińsko-mazurskie
1700,2020-05-02,146,43,1,102,warmińsko-mazurskie
1701,2020-05-03,146,42,1,103,warmińsko-mazurskie
1702,2020-05-04,148,40,1,107,warmińsko-mazurskie
1703,2020-05-05,152,44,1,107,warmińsko-mazurskie
1704,2020-05-06,152,43,1,108,warmińsko-mazurskie
1705,2020-05-07,156,47,1,108,warmińsko-mazurskie
1706,2020-05-08,157,39,1,117,warmińsko-mazurskie
1707,2020-05-09,160,36,1,123,warmińsko-mazurskie
